1,0.782164042150828,1,8,3,3,2,1,10,10,5,5,1,3,7,3,0,2,3,3,4,10,90,0,83,89,81,21,6,10,71,71,89,82,8,73,5,0,7,6,46,1,7,5
2,1.02354575258135,1,7,3,3,2,1,10,10,8,7,5,8,6,7,8,8,10,10,5,10,50,29,50,0,0,28,3.5,5,50,50,31,10,40,70,6,4,8,5,7,2,3,3
5,1.2121958733641,1,3,2,1,1,7,9,10,8,7,3,10,9,9,8,9,10,10,4,9,52,100,81,51,17,6,5,7,95,74,41,32,89,54,6,6,7,6,11,2,3,2
1,2.01841955188566,-1,10,2,2,2,1,10,10,9,9,4,8,8,8,3,6,10,4,4,10,98,10,71,98,37,90,5,5,99,50,99,79,68,95,8,2,9,7,35,2,4,3
1.5,0.928249100077531,1,2,3,1,2,1,10,10,9,4,2,7,6,7,3,4,7,7,4,10,19,70,100,2,60,10,1,4,90,90,90,10,50,10,10,5,3,7,12,2,6,1
1.5,2.36839047221904,-1,1,3,4,2,1,10,10,10,6,4,9,7,9,7,6,10,6,4,8,35,23,93,69,0,0,2,6,89,93,42,11,25,15,0,0,9,7,16,1,3,1
0,1.26996807304524,-1,2,3,1,2,1,10,10,10,8,3,0,9,0,0,0,0,0,4,10,100,0,81,90,6,6,5,5,80,60,91,50,50,50,6,4,6,7,32,2,1,4
4,1.82109746279063,1,8,3,5,2,1,10,9,9,5,2,9,9,9,5,2,9,9,2,9,50,61,60,71,50,50,1,2,91,50,51,19,50,50,1,1,8,2,6,1,3,2
4,2.19589574133308,1,8,3,2,2,1,10,10,9,8,3,10,7,9,2,9,10,9,2,9,70,81,71,50,9,9,4,7,30,80,80,71,70,51,9,10,7,6,10,1,2,2
1,0.646150390869069,1,7,4,3,2,1,10,10,7,6,2,0,6,4,1,3,5,2,6,9,50,0,89,14,0,74,8.5,10,89,100,61,1,50,41,4,4,7,7,14,2,3,4
2,0.642986326703312,1,8,3,2,2,1,10,10,8,8,2,3,5,5,6,6,7,7,5,9,30,10,92,91,91,16,6,4,63,31,84,49,91,91,4,7,6,5,22,1,3,1
2,1.63999302852941,1,6,3,3,2,1,10,10,7,6,6,5,6,7,7,7,6,6,6,10,100,20,41,41,11,11,8,20,60,60,81,41,41,61,3,6,7,6,8,1,3,1
0.8,1.65767378654001,-1,8,3,4,2,1,10,10,9,8,4,3,6,8,2,5,6,7,4,8,83,22,11,50,6,51,1.25,4,91,62,64,46,33,35,5,3,8,6,37,1,3,3
3,0.719241416436241,1,10,4,4,2,1,10,10,8,6,4,7,7,7,10,10,7,10,4,10,81,20,89,50,0,0,10,20,71,70,70,81,50,29,1,2,8,6,21,2,1,3
1,1.92224242548889,-1,5,2,1,2,1,10,10,10,4,2,5,7,6,1,2,7,8,2,10,50,11,100,21,21,20,0,1,100,60,50,49,50,39,8,10,8,2,29,1,1,2
1.5,1.72116936468619,-1,7,4,2,2,1,10,10,8,5,3,7,5,6,1,2,7,6,3,8,90,31,78,85,28,82,3,6.5,66,31,84,51,40,83,1,0,6,6,23,1,1,6
0.8,1.12428124824887,-1,0,2,3,2,1,10,10,10,4,4,10,4,10,8,9,10,8,5,8,51,100,81,50,1,51,5,6,68,68,8,0,32,0,8,1,1,7,17,2,6,3
2.5,3.10136354750945,-1,5,3,2,2,1,10,8,6,4,2,7,6,6,1,2,6,1,3,7,50,54,76,15,61,40,2,15,70,50,49,0,31,11,4,2,7,7,9,2,2,3
1,1.51419522974265,-1,3,3,6,2,1,10,10,1,1,1,1,2,2,0,1,1,0,2,9,70,1,59,100,1,60,5,10,40,30,70,50,70,20,6,4,8,2,39,2,2,1
1,1.66992888102271,-1,5,3,6,2,1,10,10,10,3,3,6,6,10,6,7,7,5,3,10,51,40,100,100,52,0,5,5,61,62,40,0,50,0,10,10,6,7,36,2,3,9
1,0.97991980002414,1,9,5,1,2,1,10,10,3,3,2,5,3,3,0,1,3,0,4,8,70,19,66,71,40,81,8,12,30,31,50,49,60,61,1,0,5,7,21,2,3,7
0,0.629763442925986,-1,3,2,6,2,1,10,10,3,2,2,1,2,2,0,0,1,1,2,10,30,26,90,90,2,21,0,6,17,90,86,8,8,2,5,0,4,6,30,1,2,1
4,0.664782386368449,1,5,3,3,2,1,10,10,10,9,5,10,8,9,6,8,9,9,3,10,69,29,70,29,9,1,2,10,91,50,50,81,80,80,4,2,3,7,28,1,1,4
2,1.35600903498433,1,3,2,6,2,1,10,10,10,6,5,5,7,10,10,10,10,6,6,10,90,50,80,80,0,30,2,5,100,71,50,81,81,29,9,7,1,7,44,2,1,2
1,0.764484913814029,1,6,1,1,2,1,10,9,7,3,3,0,7,7,8,5,7,6,4,8,81,10,50,50,0,0,2,5,61,71,70,10,10,70,6,6,7,7,34,2,1,8
0,0.67051108825971,-1,10,4,4,2,1,10,10,0,0,1,0,2,0,0,0,0,0,2,10,70,0,84,95,89,1,2,10,84,28,57,12,64,56,10,9,3,5,30,2,6,5
1,0.958462657282676,1,5,2,2,2,1,10,10,8,5,3,2,4,3,8,5,3,0,5,10,60,9,100,61,54,4,2,25,90,91,60,90,49,60,4,1,2,7,31,2,6,2
1.5,0.577511473640283,1,2,2,3,2,1,10,10,10,7,5,10,10,10,10,10,10,10,6,10,100,40,100,100,8,18,6,10,81,100,60,19,19,0,8,2,10,7,7,2,1,3
1,6.16388418138452,-1,6,2,3,2,1,10,10,10,6,1,10,9,10,3,5,10,10,2,10,50,50,50,100,0,10,0,2,50,50,50,9,19,0,6,4,10,7,17,1,1,7
5,0.75654123802686,1,8,5,4,2,1,10,10,10,8,3,10,10,10,9,10,10,10,3,10,80,91,100,72,81,10,5,10,71,81,81,10,66,93,7,2,9,7,28,2,3,5
0,1.07943091240598,-1,1,4,5,2,1,10,9,0,4,1,0,0,0,0,0,0,0,4,10,100,0,0,100,57,55,10,5,29,60,100,70,19,19,8,10,10,6,22,2,3,5
1,0.719241523082898,1,4,2,1,2,1,10,9,6,6,2,6,6,6,6,6,6,6,2,6,30,4,76,40,79,53,2,5,70,57,51,50,50,50,5,6,7,4,13,1,1,1
0,1.47171212164675,-1,1,3,1,1,8,0,10,6,1,3,0,5,0,0,0,0,0,3,10,80,0,0,95,44,64,2.5,10,51,36,86,70,52,65,7,4,8,7,24,2,4,3
1.5,4.46922354787413,-1,3,2,5,2,1,10,10,10,0,4,10,7,10,5,5,10,10,4,10,50,0,100,0,0,0,1,10,100,100,50,0,100,0,1,0,10,7,12,1,1,4
0.5,0.99173876503707,-1,5,2,1,2,1,10,10,8,1,3,0,5,0,0,6,2,0,5,10,50,0,100,70,9,11,5,5,80,80,9,10,58,9,10,7,3,7,29,2,6,10
1,2.86215682065253,-1,2,3,3,2,1,10,10,8,5,2,10,3,7,3,6,9,4,2,6,9,70,90,70,64,50,0.5,2,97,59,91,5,6,6,2,0,7,6,9,1,3,3
1.5,0.831504618891756,1,4,3,3,2,1,10,10,10,9,3,10,10,10,10,10,10,10,3,10,14,13,85,0,0,0,3,6,93,87,52,22,38,28,7,6,6,5,21,2,6,2
1.5,0.949994405469706,1,6,3,3,1,3,1,10,10,6,3,7,5,6,5,6,7,7,5,10,100,40,50,49,50,20,1,5,100,60,100,50,50,49,10,8,5,7,30,2,1,7
1.25,1.15958724769053,1,7,3,3,2,1,10,9,8,8,3,7,6,7,2,6,7,6,4,8,71,70,70,24,14,14,1,3.5,75,70,60,50,50,50,2,1,5,7,9,1,8,1
1.5,0.788854613945763,1,2,1,3,2,1,10,8,5,2,2,4,2,4,1,2,3,1,4,7,78,20,49,39,10,33,2.5,6,81,52,59,68,33,37,7,1,7,7,26,1,1,5
1.25,0.592253506180733,1,3,1,6,2,1,10,10,6,1,2,7,2,4,1,8,3,5,3,7,80,80,80,18,50,9,0,12,91,0,31,0,0,0,0,0,0,5,25,1,1,5
1,1.33212941614016,-1,4,3,2,2,1,10,10,8,6,3,8,1,3,1,1,3,0,3,10,98,89,10,40,1,1,4,5,99,70,97,4,21,4,5,5,7,7,56,2,7,10
1,0.667951613250844,1,8,3,2,2,1,10,10,10,3,3,1,2,7,3,5,7,1,3,8,41,1,99,21,1,1,4,25,100,80,93,100,6,60,2,6,10,6,17,2,6,6
1.5,1.62007075185215,-1,4,3,6,2,1,10,9,7,4,2,5,5,5,1,1,6,1,3,3,71,50,30,20,51,81,1,6.5,70,66,51,1,1,19,2,1,7,6,16,1,4,1
1.5,1.62866785155324,-1,3,2,2,2,1,10,10,10,10,6,10,10,10,10,10,10,10,6,8,63,100,100,73,28,21,7,12,95,85,33,19,63,100,9,0,8,7,2,1,4,2
1,2.62832315368724,-1,0,2,1,2,1,10,10,9,5,3,8,8,9,5,6,8,2,3,5,19,0,12,24,1,0,3,3,56,41,40,1,1,0,6,7,6,7,21,1,1,10
0,0.96376696486917,-1,4,2,2,2,1,10,10,5,4,2,0,5,0,0,0,0,0,4,10,76,50,57,53,53,70,4,6,99,61,53,30,29,46,7,5,2,7,29,2,6,8
2.5,1.84174148109856,1,7,1,1,1,7,3,8,8,6,2,9,9,9,5,7,9,10,3,8,71,50,39,91,0,0,5,20,81,50,61,4,51,0,9,10,4,7,13,2,1,10
1.1,0.791617537042027,1,6,3,3,2,1,10,10,10,4,4,10,5,10,10,10,10,8,4,10,80,30,80,71,70,29,12,14,51,50,86,70,71,81,4,3,7,4,28,2,2,2
1,1.02282164081481,-1,8,3,4,2,1,10,8,2,0,2,3,0,2,0,0,3,4,3,9,91,15,44,75,65,75,1.5,4,22,32,89,67,68,73,4,6,4,7,18,1,1,6
0.25,2.32186955663007,-1,5,2,5,2,1,10,10,10,5,5,0,5,0,0,0,0,0,4,10,71,11,78,91,86,12,3,4,81,81,59,26,69,2,10,7,8,6,28,2,6,1
1,0.903186876014151,1,4,2,2,1,7,7,8,7,4,2,3,6,6,2,3,3,2,4,8,95,0,40,78,3,85,4,7,78,78,89,51,18,72,5,9,9,7,20,2,2,2
1.5,0.828614205521087,1,8,3,3,2,1,10,9,8,6,2,8,8,7,7,8,8,7,3,10,60,70,73,84,32,33,3.5,5,73,72,50,50,40,41,7,3,7,6,40,2,3,3
1.5,1.45411537790054,1,3,3,2,2,1,10,10,6,1,2,3,3,4,0,0,4,0,2,8,50,50,50,0,0,76,2.5,10,75,100,50,50,50,50,8,9,3,7,8,1,5,5
1,0.595471967958773,1,7,5,2,1,10,8,9,0,2,1,0,2,1,0,0,0,1,4,9,65,2,77,87,46,61,5,20,33,47,65,29,71,3,9,10,10,7,12,1,1,4
2.5,0.626455745690591,1,1,2,2,2,1,10,7,5,2,3,5,6,5,5,6,7,7,4,7,91,51,2,60,60,60,10,10,81,2,99,50,4,1,1,2,1,4,29,2,1,10
2,2.27579060214392,-1,1,2,3,1,7,6,10,10,5,4,10,10,10,5,6,10,7,4,7,49,78,61,60,6,28,3,6,47,45,36,2,50,0,8,10,8,7,19,2,1,5
0.5,0.646143653095467,-1,6,3,3,2,1,10,10,10,6,3,2,6,5,0,0,2,0,4,8,100,30,100,0,50,100,1.5,4,81,70,50,0,0,0,7,2,4,6,25,2,1,6
7,0.776982000614687,1,9,3,6,2,1,10,10,10,9,2,10,10,10,8,10,10,10,2,10,50,70,81,100,39,9,2,100,91,80,29,50,50,9,8,8,7,6,32,2,3,1
2.5,1.9294746942155,1,0,2,2,2,1,10,10,10,10,5,10,10,10,10,10,10,10,5,10,70,100,100,51,0,0,2,10,0,80,80,100,100,100,6,0,0,7,15,1,2,1
0.75,0.626947611721365,1,2,3,1,2,1,10,10,3,1,2,3,2,4,3,1,3,3,6,10,90,31,51,81,70,60,3,9,81,100,91,61,40,70,6,8,2,7,11,2,4,2
2,1.27761502626803,1,4,3,3,2,1,10,8,5,3,2,6,7,6,3,5,7,6,5,9,91,51,9,70,9,26,5,5,90,82,90,87,55,90,4,6,8,6,13,2,1,4
0.5,0.988782994716225,-1,6,3,4,2,1,10,4,1,3,1,0,1,0,0,0,1,0,5,10,60,4,60,20,71,70,5,20,80,71,60,70,80,21,8,1,6,4,45,2,3,2
0.5,1.18562526572679,-1,2,1,2,2,1,10,7,7,2,2,0,4,1,0,1,0,0,4,8,9,38,87,5,0,77,10,7.5,50,60,85,39,83,26,1,0,0,7,20,1,7,5
2,0.691959983709188,1,7,3,3,2,1,10,9,8,6,2,10,7,8,5,5,9,9,3,7,50,30,40,71,9,6,2,5,80,70,20,30,20,40,6,6,4,6,16,2,2,5
1.5,5.05504982402509,-1,2,2,4,2,1,10,10,6,4,2,6,8,7,2,4,8,6,2,7,87,41,75,0,0,0,2,5,94,52,41,7,14,14,1,0,0,6,18,1,1,2
2,1.53640249355238,1,3,1,1,1,10,0,10,10,10,2,10,10,10,3,10,10,10,2,10,60,100,100,100,100,100,5,7,100,100,100,100,100,100,10,10,10,6,9,2,4,10
2.5,1.65944885598578,1,6,5,5,2,1,10,10,7,3,2,9,10,6,7,8,8,10,2,9,100,100,100,100,100,100,4,17,80,56,68,81,50,100,0,0,7,6,22,1,1,2
1,0.889764104973923,1,5,3,3,2,1,10,10,10,8,5,10,8,10,10,7,10,8,5,10,50,60,81,10,0,0,1.5,5,91,91,10,10,60,10,9,2,5,7,19,1,1,2
1,0.743492396445891,1,7,3,6,1,10,7,10,9,8,2,8,7,7,1,8,8,2,4,10,98,11,13,51,0,24,3,5,37,39,81,37,31,41,8,10,5,6,9,2,1,3
4,0.973223877295713,1,2,3,3,2,1,10,9,9,7,3,3,5,5,2,6,6,2,3,9,88,30,63,25,46,62,4,7,83,63,64,60,51,58,3,5,7,3,43,1,7,4
1,2.09285703078362,-1,4,3,2,2,1,10,10,10,5,2,10,7,9,5,7,10,7,3,6,34,96,94,71,60,27,2.5,10,91,90,92,49,58,68,0,0,1,5,17,2,1,3
5,1.21678165883449,1,5,3,5,2,1,10,10,10,10,4,10,10,10,10,10,10,10,4,10,100,49,70,100,19,49,10,7,100,70,100,100,50,100,10,7,7,6,17,1,1,3
1,0.780603303110345,1,1,2,3,2,1,10,10,5,2,3,6,5,5,3,2,6,2,3,7,80,60,80,60,9,9,1,5,60,60,80,60,60,60,7,6,8,6,48,1,7,3
1,2.21646802857412,-1,7,2,2,2,1,10,10,10,3,2,9,3,8,5,8,8,7,2,7,49,79,71,21,14,35,2,2.5,88,88,33,61,49,74,8,7,8,4,7,1,2,5
0.79,1.36127467407457,-1,6,3,4,1,9,3,10,0,0,2,0,8,0,0,0,0,0,2,10,79,16,64,86,0,0,3,4,100,69,63,11,0,78,10,10,10,7,14,2,1,2
1,1.76076800484167,-1,0,1,3,2,1,10,10,4,2,2,2,2,2,2,2,2,0,2,3,47,16,69,4,6,3,0,2,100,100,0,0,0,92,1,0,10,7,8,2,5,1
1,0.791578781190665,1,1,2,5,2,1,10,10,8,3,2,7,8,6,0,8,8,0,3,9,86,70,80,71,62,29,9,2,80,92,53,15,82,14,5,1,8,6,31,1,4,2
1.5,1.04155949819776,1,0,1,3,1,9,6,9,1,2,1,4,1,2,0,2,4,0,4,9,100,1,17,62,1,77,0,8,60,70,100,35,18,36,3,10,10,7,10,2,1,2
1,1.75163176654976,-1,10,3,3,1,7,7,10,7,9,2,0,6,0,0,5,2,0,5,10,61,19,81,100,9,9,2.5,5,100,80,20,60,29,100,6,8,7,6,30,2,1,4
1,1.30720432373244,-1,1,5,5,1,4,4,10,8,5,2,3,5,3,0,5,3,0,2,10,70,0,50,0,0,19,3,6,30,0,20,0,0,0,6,7,8,6,21,2,4,6
0.25,0.973688488481069,-1,7,3,5,2,1,10,10,2,3,1,2,7,0,0,0,6,0,4,10,71,60,9,27,4,5,5,5,34,20,58,1,1,91,7,2,3,6,26,2,6,3
0,1.2598671659685,-1,1,2,2,2,1,10,5,0,0,2,0,0,0,0,5,0,0,3,10,50,0,88,79,0,0,2,4,100,100,49,59,0,76,6,0,3,6,43,2,2,1
1,0.742692630342156,1,3,2,3,2,1,10,10,10,5,4,6,6,8,7,7,8,7,4,10,91,0,50,81,0,9,3,4,30,20,91,11,11,10,1,2,8,7,35,2,2,2
1,1.23894222366673,-1,4,4,1,2,1,10,10,9,6,5,9,7,9,7,4,7,7,5,8,76,82,72,65,65,50,1,5,70,50,56,25,60,56,6,6,5,7,17,1,1,5
2,1.87635078105841,1,8,3,3,2,1,10,10,2,2,2,0,6,2,1,0,1,1,2,1,10,9,94,10,6,4,3,3,87,9,75,49,64,7,8,6,1,5,7,1,1,3
0.5,3.99790960586082,-1,4,3,2,1,9,6,10,9,4,1,10,3,10,0,0,10,8,2,10,100,91,69,57,40,0,0,6,0,0,100,12,0,47,10,10,7,7,49,1,7,3
1.5,2.44025782383798,-1,9,4,4,2,1,10,10,10,10,2,9,10,10,10,10,10,10,4,10,61,25,85,85,40,38,12,15,91,48,69,100,88,76,10,2,7,7,50,1,7,4
0.75,0.843459024005456,-1,2,2,3,2,1,10,8,9,7,4,3,6,4,0,0,4,0,3,8,74,0,11,97,0,0,3,4.99,79,86,61,69,40,37,6,0,7,6,51,1,7,4
2,1.4782742771882,1,2,3,2,2,1,10,10,7,2,2,1,7,4,1,2,4,1,2,4,50,9,78,93,0,22,0,5,82,73,23,23,24,29,7,7,9,6,13,1,1,3
1.25,1.06151799084204,1,10,5,5,2,1,10,10,0,0,1,0,0,4,0,0,2,1,1,10,100,0,0,0,0,0,0,3.99,91,91,100,0,64,0,10,0,10,1,44,1,3,4
2,1.08859976004054,1,4,2,2,2,1,10,10,9,2,3,9,10,9,8,8,8,6,3,5,49,70,71,66,13,2,2,4,77,89,45,74,62,14,4,2,7,2,8,1,8,10
0.75,0.649737026599844,1,3,3,6,2,1,10,10,7,7,3,7,3,7,3,3,3,7,4,10,91,30,70,30,30,19,2,5,70,50,50,50,70,29,9,3,7,4,18,1,1,2
0.5,0.894861342261125,-1,2,2,4,2,1,10,10,2,0,1,0,3,1,0,0,2,0,3,10,86,0,76,70,16,45,5,5,65,55,77,85,54,100,9,5,3,6,12,2,4,1
0,2.05025317688814,-1,4,2,5,1,8,6,10,2,2,2,3,0,2,0,0,2,2,2,10,50,55,90,91,35,67,0,4,80,70,53,74,31,21,8,10,9,7,16,2,1,5
0.5,0.812913431219881,-1,8,3,2,2,1,10,10,9,9,4,8,8,9,8,7,9,7,4,8,70,61,71,82,61,15,5,8,77,78,21,62,22,13,7,1,7,6,19,2,4,2
2,0.929486881559634,1,2,3,1,1,7,3,10,10,5,3,10,6,10,9,10,10,9,4,9,45,100,91,60,20,44,3,4,80,81,70,40,80,50,10,8,7,6,3,2,8,10
2,2.23681000312888,-1,6,3,3,1,6,2,10,10,8,3,10,10,10,5,10,10,10,3,10,70,74,100,100,1,1,5,20,97,78,21,2,79,90,10,9,3,6,12,2,1,4
2,3.04377849440441,-1,4,3,4,2,1,10,10,10,10,4,10,7,8,6,8,9,9,5,10,59,2,85,0,0,0,3,5,100,27,66,42,58,15,0,0,0,7,7,1,1,2
1.5,0.588510850035466,1,1,2,3,2,1,10,10,10,5,3,2,3,1,2,1,1,1,4,8,72,1,100,90,1,2,3,20,100,91,93,3,68,2,5,7,9,5,21,1,1,5
1.5,0.574059169001145,1,1,1,2,2,1,10,10,9,6,4,2,4,4,0,1,4,1,4,9,40,81,77,61,0,0,3.99,3.99,25,41,30,61,52,1,6,2,8,7,49,1,7,3
1.75,1.03166895532111,1,4,3,2,2,1,10,10,10,9,5,9,9,9,7,9,9,9,6,9,60,85,88,94,14,74,2,10,79,14,35,50,82,70,8,9,4,6,6,2,2,4
1,1.64058558687638,-1,3,3,3,1,10,6,10,6,7,1,3,4,5,0,2,5,0,1,2,41,13,70,1,6,3,0.5,5,20,20,39,55,65,25,6,7,10,5,10,1,1,6
1,1.11970055589336,-1,4,3,3,2,1,10,10,7,7,5,10,7,9,6,7,8,7,5,8,62,83,79,62,0,0,2,5,90,91,36,35,58,1,0,0,5,7,10,2,1,3
2,1.45756315820061,1,2,1,3,1,9,2,10,10,7,4,10,10,10,9,6,10,10,5,10,90,100,94,47,11,12,1,3,92,92,94,86,6,10,10,10,8,7,51,2,7,2
2,0.796729454929076,1,7,3,1,2,1,10,10,9,5,4,7,6,7,7,7,7,6,4,7,80,31,92,2,2,3,6,2,71,35,35,6,44,1,2,0,2,6,16,1,3,1
1,0.638401353091762,1,0,2,1,2,1,10,10,5,5,2,10,10,10,5,5,10,5,2,10,100,26,50,50,0,0,1,3,100,100,100,0,0,0,5,0,0,6,11,1,4,1
2,2.3025256536144,-1,7,2,1,2,1,10,9,8,5,4,10,8,10,5,10,10,10,4,8,76,91,70,65,10,40,1,5,65,76,55,24,9,0,2,6,2,6,11,1,1,4
0,0.739777810741813,-1,1,2,3,2,1,10,10,6,1,2,0,5,2,0,0,1,0,2,3,85,0,50,18,100,66,0.1,20,91,81,83,48,55,91,4,3,6,7,18,2,1,5
4,0.609240608316621,1,2,2,3,2,1,10,10,10,10,3,10,8,10,6,5,10,7,4,10,99,40,80,81,2,0,5,5,100,100,100,100,70,70,1,0,10,6,12,2,6,1
0.5,1.75368050205568,-1,3,2,4,2,1,10,10,3,2,2,6,6,4,1,1,9,3,3,10,100,1,1,96,90,20,2,2.5,86,85,100,20,7,12,4,0,9,6,17,2,1,3
0.5,0.86766368851925,-1,6,3,3,1,10,7,10,1,5,1,0,3,1,0,0,4,0,5,10,100,0,0,100,51,20,5,3,70,51,100,50,51,0,7,6,10,7,25,2,3,4
1,0.614466397992451,1,5,2,2,2,1,10,10,10,8,2,10,8,10,7,7,10,10,3,10,50,79,92,0,9,10,5,3.99,100,92,9,8,19,51,8,2,8,7,14,2,6,4
0.25,1.77948274009197,-1,4,5,1,2,1,10,9,2,0,2,1,4,1,0,0,1,0,2,8,100,0,9,51,70,50,4,10,91,71,90,70,50,70,6,2,5,5,16,2,1,2
1,0.707706823149383,1,2,2,2,2,1,10,10,8,5,2,0,0,0,0,0,1,0,2,6,17,69,85,55,73,0,1,5,49,59,8,0,1,0,6,0,9,6,33,1,1,2
0.25,2.06732650132586,-1,1,2,1,2,1,10,10,0,0,2,2,1,1,0,1,1,2,2,8,0,0,100,100,0,0,1,3,100,49,100,21,13,0,3,0,1,7,7,2,1,4
1.25,1.60091320865374,-1,2,2,5,1,4,3,10,10,7,3,10,9,9,1,8,9,10,3,10,69,81,90,40,2,1,1,8,50,71,38,24,75,1,7,3,5,7,8,2,1,10
2,1.83732833279882,1,8,3,2,2,1,10,10,8,6,2,10,6,7,4,4,10,10,2,5,50,80,51,67,50,53,1,5,75,67,50,22,72,73,0,10,6,7,16,2,1,2
0,0.593432383694592,-1,3,4,4,1,6,0,10,6,3,2,0,7,0,0,1,0,0,2,6,70,0,81,100,82,80,2,5,20,30,50,0,21,50,10,10,6,7,26,2,1,3
